Name,seo-url,Address,City,State,Zip,Phone,Basic Services,Embalming,Dressing & Casketing,Facilities & Staff for Visitation,Facilities & Staff for Chapel Service,Transfer Vehicle to Funeral Home,Hearse,UtilityFlower Vehicle,Lead Car,Direct Cremation with Memorial Service ,Crematory Fee,Direct Cremation
Cornerstone Funeral Home & Cremations,cornerstone-funeral-home-cremations,1052 S. 1st Street,Nashville,NC,27856,252-459-0001,1850,500,150,350,375,175,225,100,100,1375,Included,1000
Cornerstone Funeral Home & Crematory,cornerstone-funeral-home-crematory,1830 N. York Street,Muskogee,OK,74403,918-682-1500,1590,1150,150,310,595,330,325,150,Not Available,2450,Included,1350
Cornersville Funeral Home,cornersville-funeral-home,310 N. Main,Cornersville,TN,37047,931-293-2862,1950,765,Included,555,555,125,175,125,Not Available,2430,Included,1875
Cornwell Colonial Chapel,cornwell-colonial-chapel,29222 SW Town Center Loop E,Wilsonville,OR,97070,503-682-1177,1445,625,290,295,675,330,330,270,Not Available,1970,Included,1495
Cornwell Funeral Home,cornwell-funeral-home,207 Quay Street,Dardanelle,AR,72834,479-229-2524,1195,795,185,195,695,225,205,100,Not Available,1555,Included,1200
Cornwell Funeral Home,cornwell-funeral-home-01,756 Main St,Danville,AR,72833,479-495-2525,1195,795,185,195,695,225,205,100,Not Available,1555,Included,1200
Corprew Funeral Home,corprew-funeral-home,1822 Portsmouth Blvd,Portsmouth,VA,23704,757-399-4661,1095,800,350,225,775,275,400,350, Included ,2445,Included ,1795
Corridan Funeral Home,corridan-funeral-home,333 Springfield Street,Chicopee,MA,1013,413-592-1405,1925,725,250,125,600,275,300,Not Available,200,3000,330,2400
Costa Memorial Home,costa-memorial-home,170 Central Avenue,Hasbrouck Heights,NJ,7604,201-288-0234,2055,1010,395,990,390,355,375,270,Included,1920,250,1530
Costantino Funeral Home,costantino-funeral-home,231 W. White Horse Pike,Berlin,NJ,8009,856-768-0688,1850,760,295,835,225,295,355,255,195,2310,330,1625
Costello Funeral Home,costello-funeral-home,177 Washington Street,Winchester,MA,1890,781-729-1730,2700,475,250,600,400,320,360,320,Included,3450,Included,Included
Costello-Runyon Funeral Home,costello-runyon-funeral-home,568 Middlesex Avenue,Metuchen,NJ,8840,732-548-0149,2295,975,375,550,500,325,350,325,Not Available,3450,165,2550
Costin Funeral Chapel ,costin-funeral-chapel,539 E. Washington,Martinsville,IN,46151,765-342-5775,1450,750,200,805,700,225,245,145,Not Available,2450,250,1750
Costner Funeral Home,costner-funeral-home,2425 W. Franklin Blvd,Gastonia,NC,28052,704-864-6787,1725,750,175,250,475,265,325,100,Not Available,1650,Included,1300
Cota Funeral Homes,cota-funeral-homes,335 Park Street,North Reading,MA,1864,978-664-4340,2095,695,195,195,595,380,380,380,150,2145,Included,1950
Cote Funeral Home,cote-funeral-home,87 James Street,Saco,ME,4072,207-284-4464,1595,595,150,425,425,295,295,75,Not Available,2170,355,1745
Cotten Funeral Home & Crematory,cotten-funeral-home-crematory,2201 Nuese Blvd,New Bern,NC,28560,252-637-3181,3895,995,145,445,455,495,300,215,Not Available,3990,Included,2095
Couey-Reece-Stanley Funeral Home,couey-reece-stanley-funeral-home,101 Jackson Street,Gordon,GA,31031,478-628-2105,2295,845,295,295,645,375,245,95,Not Available,2290,Included,1645
Coughlin Funeral Home,coughlin-funeral-home,15 Academy St,Califon,NJ,7830,908-832-2414,1900,850,325,600,400,325,360,360,Not Available,2495,330,2095
Coulter-Garrison Funeral Home,coulter-garrison-funeral-home,1670 Market Street,Dayton,TN,37321,423-775-2444,1680,650,95,535,535,245,245,75,Not Available,1980,300,1445
Countryside Funeral Home,countryside-funeral-home,908 Central,Humboldt,KS,66748,620-473-2311,2200,950,250,350,450,375,525,175,Not Available,4000,Included,2500
Countryside Funeral Home,countryside-funeral-home-01,206 E. Washington,Howard,KS,67349,620-374-2381,1950,850,225,300,400,350,225,100,100,2700,Included,2300
Countryside Funeral Home,countryside-funeral-home-012,101 N. Highland,Chanute,KS,66720,620-431-1220,2200,950,250,350,450,375,525,175,Not Available,4000,Included,2500
Countryside Funeral Home,countryside-funeral-home-02,16 N Forest,Chanute,KS,66720,620-431-2660,2200,950,250,350,450,375,525,175,Not Available,4000,Included,2500
Countryside Funeral Home,countryside-funeral-home-03,420 S. 20th Street,Fredonia,KS,66736,620-378-2882,1950,850,225,300,400,350,225,100,100,2700,Included,2300
County Cremation Service,county-cremation-service,36 South Pine Creek Rd,Fairfield,CT,6824,203-254-1414,1750,650,275,700,625,250,350,200,125,2015,Included,1490
Cournoyer Funeral Home & Cremation Center,cournoyer-funeral-home-cremation-center,33 River Street,Jaffrey,NH,3452,603-532-6484,2245,750,250,300,645,275,395,245,245,2140,335,1495
Covell Funeral Home,covell-funeral-home,232 E. State St,Traverse City,MI,49684,231-946-6515,2695,1095,295,395,395,495,495,330,Not Available,3035,Not Available,2640
Covenant Funeral Service,covenant-funeral-service,4801 Jefferson Davis Hwy,Fredericksburg,VA,22408,540-898-4326,1795,695,195,500,800,425,375,150,150,2740,Included,1940
Coventry-Pietras Funeral Home,coventry-pietras-funeral-home,2665 Boston Turnpike,Coventry,CT,6238,860-742-1255,2300,800,200,750,895,395,395,200,Not Available,4190,Included,3295
Covey-Allen Funeral and Cremation Service,covey-allen-funeral-and-cremation-service,44 E. Main St,Wilmington,VT,5363,802-464-3782,2350,600,200,350,695,450,375,100,Not Available,3645,Included,2950
Covington Funeral Home,covington-funeral-home,3499 Highway 51 South,Covington,TN,38019,901-476-3757,2600,600,Included,200,250,200,250,100,Not Available,1995,Included,1995
Cowherd & Parrott Funeral Home,cowherd-parrott-funeral-home,206 South Main Street,Greensburg,KY,42743,270-932-4271,1750,650,175,650,650,75,250,100,Included,2210,260,1950
Cox and Son Funeral Home,cox-and-son-funeral-home,418 5th Street,Jellico,TN,37762,423-784-6010,1595,675,195,325,300,185,225,Not Available,Not Available,2400,Included,2100
Cox-Blevins Funeral Home,cox-blevins-funeral-home,140 North Pickren Street,Salem,AR,72576,870-895-2501,1470,650,200,250,250,250,200,75,Not Available,2245,Included,1795
Cox- Frears Funeral Home,cox-frears-funeral-home,3280 Hwy. 67B North,Walnut Ridge,AR,72476,870-886-2424,1350,625,175,275,275,150,175,75,Not Available,2245,Included,1795
Cox Funeral Home,cox-funeral-home,80 Maple Drive,Mount Vernon,KY,40456,606-256-2345,1495,975,260,375,475,175,275,150,Not Available,2785,Included,2310
Cox Funeral Home,cox-funeral-home-01,202 S. West Street,Bainbridge,GA,39817,229-246-4411,1900,550,150,275,375,250,250,150,150,1925,Included,1650
Cox Funeral Home,cox-funeral-home-012,127 2nd,Manchester,GA,31816,706-846-3110,1795,675,275,375,595,285,195,Included,Included,2790,Included,2195
Cox Funeral Home,cox-funeral-home-02,240 Walton St,Hamilton,GA,31811,706-628-5922,1795,675,275,375,595,285,195,Included,Included,2790,Included,2195
Cox Funeral Home-Bastrop Chapel,cox-funeral-home-bastrop-chapel,611 N. Washington,Bastrop,LA,71220,318-283-3100,1800,550,140,345,280,285,250,145,Not Available,3080,Included,2800
Cox Funeral Home-Delhi Chapel,cox-funeral-home-delhi-chapel,804 Broadway St.,Delhi,LA,71232,318-878-3637,1800,550,140,345,280,285,250,145,Not Available,3080,Included,2800
Cox Funeral Home -Lake Providence Chapel,cox-funeral-home-lake-providence-chapel,210 N. Hood St.,Lake Providence,LA,71254,318-559-2986,1800,550,140,345,280,285,250,145,Not Available,3080,Included,2800
Cox Funeral Home-Oak Grove Chapel,cox-funeral-home-oak-grove-chapel,200 E Noble St,Oak Grove,LA,71263,318-428-3263,1800,550,140,345,280,285,250,145,Not Available,3080,Included,2800
Cox Memorial Funeral Home,cox-memorial-funeral-home,4888 US Hwy 1,Vass,NC,28394,910-245-3330,1825,650,75,400,400,225,200,100,Not Available,2395,Included,1995
Cox-Needham Funeral Home,cox-needham-funeral-home,822 W. Main Street,Pilot Mountain,NC,27041,336-368-2233,1545,640,295,450,495,325,595,Included,Included,2390,Not Available,1895
Cox-Needham Funeral Home,cox-needham-funeral-home-01,2549 NC 8 Highway N,Danbury,NC,27016,336-593-0000,1545,640,295,450,495,325,595,Included,Included,2390,Included,1895
Crabiel Home for Funerals,crabiel-home-for-funerals,170 N. Main Street,Milltown,NJ,8850,732-828-1331,1950,950,350,960,800,375,420,420,Not Available,3200,295,2400
Crabiel Park West Funeral Home,crabiel-park-west-funeral-home,239 Livingston,New Brunswick,NJ,8901,732-828-1331,2175,1050,375,960,700,375,425,425,Not Available,3349,295,2649
Craddock Funeral Home,craddock-funeral-home,525 S. Commerce,Ardmore,OK,73401,580-223-2727,2695,695,145,235,385,255,255,Not Available,220,3735,Included,2985
Craft Funeral Home,craft-funeral-home,210 Martin Luther King Dr,McComb,MS,39648,601-684-5971,250,475,275,225,295,200,220,95,Not Available,1450,Not Available,1275
Craft-Ginn Funeral Chapel,craft-ginn-funeral-chapel,219 Hwy 98 West,Tylertown,MS,39667,601-876-5175,250,475,275,225,295,200,220,95,Not Available,1450,Not Available,1275
Crafton Funeral Home,crafton-funeral-home,512 East Cedar Street,Franklin,KY,42134,270-586-7118,1925,695,135,645,545,170,190,70,70,2195,Included,1720
Craig K. Kempf Funeral Home,craig-k-kempf-funeral-home,723 U.S. 27 North,Marshall,MI,49068,269-781-9858,3715,840,355,750,740,520,420,275,Included,4380,Included,3640
Craigsville Sensabaugh Zimmerman Funeral HomE,craigsville-sensabaugh-zimmerman-funeral-home,64 W. Railroad Avenue,Craigsville,VA ,24430,540-997-5368,1800,550,135,350,385,175,200,100,100,2460,Included ,2100
Crain Funeral Home,crain-funeral-home,1109 Bene Street,Franklinton,LA,70438,985-839-5676,1190,715,160,350,240,190,195,170,Not Available,1885,Included,1645
Crain & Sons Funeral Home,crain-sons-funeral-home,2000 Washington Street,Franklinton,LA,70438,985-839-5188,1175,600,100,150,250,200,175,Included,Not Available,1725,Included,1475
Crain & Sons Funeral Home,crain-sons-funeral-home-01,809 Third Street,Bogalusa,LA,70427,985-735-5361,1175,600,100,150,250,200,175,Included,Not Available,1725,Included,1475
Crandell Funeral Homes,crandell-funeral-homes,1109 Court St,White Cloud,MI,49349,231-689-1492,1100,600,175,800,800,350,350,Not Available,Not Available,3150,Included,2350
Crandell Funeral Homes,crandell-funeral-homes-01,7193 West 48th Street,Fremont,MI,49412,231-924-0800,1100,600,175,800,800,350,350,Not Available,Not Available,3150,Included,2350
Crane Funeral Home,crane-funeral-home,36885 Goddard Road,Romulus,MI,48174,734-941-9200,2075,625,225,450,530,295,310,80,110,2325,275,1875
Cranford Funeral Home of White Hall,cranford-funeral-home-of-white-hall,8302 Dollarway Road,White Hall,AR,71602,870-247-0087,1860,720,100,200,400,150,140,75,Not Available,2450,Included,2050
Cranston Funeral Home,cranston-funeral-home,300 N. Shipley Street,Seaford,DE,19973,302-629-9237,1395,575,150,350,350,200,200,75,Not Available,2145,Included,1795
Crapo-Hathaway Funeral Home,crapo-hathaway-funeral-home,"350 Somerset Ave,Rt 138",Taunton,MA,2780,508-824-0424,3645,1095,585,895,895,695,595,195,Included,3890,270,2995
Craver-Riggs Funeral Home,craver-riggs-funeral-home,529 Main Street,Milford,OH,45150,513-831-3134,2325,295,175,385,415,250,280,Included,Included,2390,Included,1695
Cravers Funeral Home,cravers-funeral-home,44 Foshee Road,Brewton,AL,36426,251-867-6031,1500,600,Included,250,350,175,250,175,Not Available,2550,Included,2200
Crawford Funeral Chapel,crawford-funeral-chapel,1311 Fourth Street NE,Watertown,SD,57201,605-882-1516,2945,650,370,415,415,315,295,195,Not Available,4070,750,2185
Crawford Funeral Chapel,crawford-funeral-chapel-01,Main Street,Hayti,SD,57241,605-882-1516,2945,650,370,415,415,315,295,195,Not Available,4070,750,2185
Crawford Funeral Home,crawford-funeral-home,302 S. 13th St.,Escanaba,MI,49829,906-786-0074,2250,640,325,340,340,360,360,110,Not Available,2595,Included,2255
Crawford House Chapel,crawford-house-chapel,721 N Main Street,Halifax,VA,24558,434-476-7775,1720,350,175,275,350,185,275,85,Not Available,1740,Included,1390
Crawford-Ray Funeral Home,crawford-ray-funeral-home,1 North Main Street,Canton,NC,28716,828-648-3535,1895,545,160,295,295,275,225,95,150,1190,Not Available,895
Creech Funeral Home,creech-funeral-home,112 S. 21st Street,Middlesboro,KY,40965,606-248-4700,1695,825,250,520,495,250,325,125,125,2245,Included,1895
Cremation & Burial Service of Michigan,cremation-burial-service-of-michigan,"1010 South Garfield, Suite 404",Traverse City,MI,49686,231-922-8940,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Included,1595
Cremation & Burial Society of the Rockies,cremation-burial-society-of-the-rockies,2510 Spurgin Road,"Missoula,",MT,59804,406-543-5595,1995,795,Included,475,475,250,125,80,Not Available,2670,Included,2195
Cremation Choices,cremation-choices,1194 East Mount Morris Road,Mount Morris,MI,48458,810-230-2213,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1895,Included,895
Cremation Funerals of New Jersey,cremation-funerals-of-new-jersey,336 Cleveland Ave,Harrison,NJ,7029,973-481-1900,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1045,Included,795
Cremation Service of Delaware,cremation-service-of-delaware,519 Philadelphia Pike,Wilmington,DE,19809,302-762-0334,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2500,Included,1900
Cremation Service of Massachusetts,cremation-service-of-massachusetts,26 Adams Street,Quincy,MA,2169,617-472-0098,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2090,Included,1595
Cremation Services of Winston Salem,cremation-services-of-winston-salem,7600 North Point Court,Winston Salem,NC,27106,336-765-2793,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1245,Included,995
Cremation Society of Alaska,cremation-society-of-alaska,4130 Tweed Court,Wasilla,AK,99629,907-373-8627,Not Available,Not Available,Not Available,Not Available,Not Available,350,Not Available,Not Available,Not Available,Not Available,Included,1295
"Cremation Society of Arizona, LLC",cremation-society-of-arizona-llc,12525 NW Grand Avenue Bldg. B,El Mirage, AZ ,85335,623-209-0770,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1795,Included ,1295
Cremation Society of Chittenden County,cremation-society-of-chittenden-county,261 Shelburne Road,Burlington,VT,5401,802-861-3058, Not Available ,Not Available ,Not Available ,Not Available ,Not Available , Not Available ,Not Available ,Not Available ,Not Available ,Not Available,Included,1565
Cremation Society of Minnesota,cremation-society-of-minnesota,4100 Grand Avenue,Duluth,MN,55807,218-624-5200,2180,650,250,595,595,400,400,Not Available ,Not Available ,2240,Included,1645
Cremation Society of New England,cremation-society-of-new-england,273 South Elm,Wallingford,CT,6492,203-265-6441,830,Not Available,200,Not Available,Not Available,250,Not Available,Not Available,Not Available,2145,Included,1495
Cremation Society of New Hampshire,cremation-society-of-new-hampshire,243 Hanover Street,Manchester,NH,3104,603-622-1800,Not Available,Not Available,Not Available,595,Not Available,Not Available,Not Available,Not Available,Not Available,1990,Included,1295
Cremation Society of New Hampshire,cremation-society-of-new-hampshire-01,101 Union Street,Littleton,NH,3561,800-493-8001,Not Available,Not Available,Not Available,595,Not Available,Not Available,Not Available,Not Available,Not Available,1990,Included,1295
Cremation Society of Rhode Island,cremation-society-of-rhode-island,571 W. Greenville Rd.,North Scituate,RI,2857,401-647-0620,1695,475,200,600,600,450,325,325,Included ,2360,Included,1760
Cremation Society of The Carolinas,cremation-society-of-the-carolinas,2205 E. Millbrook Road,Raleigh,NC,27604,919-571-3300,1375,450,175,300,400,295,295,95,95,2595,Included,1695
Cremation Society Of Virginia -  Chantilly,cremation-society-of-virginia-chantilly,14014 Sullyfield Cir # F,Chantilly,VA,20151,703-449-8288,750,445,150,350,265,299,275,65,Not Available ,2012,399,1747
Cremation Society of Virginia - Charlottesville ,cremation-society-of-virginia-charlottesville,386-B Greenbrier Drive,Charlottesville,VA,22901,434-244-0046,750,445,150,350,265,299,275,65,Not Available ,2012,399,1747
Cremation Society of Virginia -Richmond,cremation-society-of-virginia-richmond,1927 Westmoreland Street,Richmond, VA ,23230,804-355-3360,750,445,150,350,265,299,275,65,Not Available ,2012,399,1747
Cremations a Simple Way,cremations-a-simple-way,324 Second Avenue South,Sauk Rapids,MN,56379,320-251-1454,3095,795,391,575,695,595,395,189,Not Available,4290,Included,3595
Creran Funeral Home,creran-funeral-home,400 White Horse Pike,Oaklyn,NJ,8107,856-854-2846,1995,575,400,700,400,275,300,275,Not Available,3225,Included,2135
Crest Lawn Funeral Home,crest-lawn-funeral-home,800 W Jackson St,Cookeville,TN,38501,931-526-6384,1695,670,125,395,395,190,200,175,Not Available,1560,Included,1165
Crest Lawn Funeral Home,crest-lawn-funeral-home-01,3275 Pio Nono Ave.,Macon,GA,31206,478-788-1234,3150,850,175,175,455,450,195,150,Not Available,2970,400,2515
Cresthaven Funeral Home & Memory Gardens,cresthaven-funeral-home-memory-gardens,3522 Dixie Hwy,Bedford,IN,47421,812-275-6886,1450,550,200,375,375,200,175,75,Not Available ,2350,Included ,1750
"Crestview Funeral Home, Memory Gardens & Cremation",crestview-funeral-home-memory-gardens-cremation,1623 Highway 109 N,Gallatin,TN,37066,615-452-1943,1295,590,260,450,450,295,110,70,Included,1925,Included,1475
Crestview Memorial Funeral Home & Garden,crestview-memorial-funeral-home-garden,5250 Veterans Memorial Drive,Adamsville,AL,35005,205-674-1616,2950,995,295,285,380,395,415,280,Not Available,2490,Included,2195
Crestwood Funeral Home,crestwood-funeral-home,2209 E. Broad Street,Gadsden,AL,35903,256-492-5544,1770,995,130,395,395,345,345,395,Not Available,2855,Included,2460
Crews Funeral Home,crews-funeral-home,122 E. Floyd,Apache,OK,73006,580-588-3366,2320,500,100,175,350,250,150,100,Not Available,2745,Included,2090
